@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric

@data
1153,'2018/07/12 22:28:18:552',29,540.422424,341.854858,43.849045,430.37558,364.419373,67.460907,349.13327,353.71051,70.209854,292.804413,358.934753,67.203339,287.664001,393.052063,47.120304,0.9
1154,'2018/07/12 22:28:18:608',29,540.74231,341.960022,43.979565,430.820557,364.523529,67.572617,349.643829,353.829712,70.323059,293.287537,359.019897,67.316605,288.185852,393.170898,47.247021,0.9
1155,'2018/07/12 22:28:18:666',29,541.32019,342.136902,44.043182,431.417847,364.680908,67.662476,350.318298,354.057373,70.414993,294.063629,359.174255,67.410965,288.790466,393.397583,47.350143,0.9
1156,'2018/07/12 22:28:18:723',29,541.98938,342.416504,44.087132,432.266388,365.020142,67.730515,351.106354,354.497498,70.487411,294.997925,359.313538,67.483177,289.577545,393.762817,47.442135,0.9
1157,'2018/07/12 22:28:18:778',29,542.609619,342.5289,44.103722,433.139069,365.003448,67.778999,351.939331,354.660889,70.542816,295.802002,359.38092,67.542175,290.383972,394.068085,47.514477,0.9
1158,'2018/07/12 22:28:18:834',29,543.200623,342.525604,44.092083,433.901886,364.996399,67.824837,352.689697,354.582092,70.592003,296.53595,359.322815,67.599052,291.177704,394.397705,47.552299,0.9
1159,'2018/07/12 22:28:20:802',30,540.557495,341.327209,46.024483,427.443329,360.407501,68.890228,351.285278,348.915466,71.456314,295.958008,354.725372,68.529572,288.323242,391.072662,48.191784,0.9
1160,'2018/07/12 22:28:20:857',30,541.807983,343.710266,45.827721,429.077148,363.112488,68.765137,352.999084,351.617767,71.368652,297.186462,356.879059,68.42112,288.996948,392.963013,48.085606,0.9
1161,'2018/07/12 22:28:20:915',30,542.150208,344.693665,45.800613,429.18924,364.486511,68.753914,352.945831,352.989075,71.350754,296.681915,357.912933,68.359138,288.863892,393.811096,48.046131,0.9
1162,'2018/07/12 22:28:20:971',30,540.180969,343.071289,45.879704,426.25119,363.48822,68.833191,349.689514,352.235107,71.368637,293.597778,357.410645,68.334389,287.331299,393.471344,48.015182,0.9
1163,'2018/07/12 22:28:21:029',30,538.254822,340.96228,45.920395,423.408112,362.346436,68.936462,346.581787,351.185394,71.434219,290.674896,356.681335,68.369377,285.45166,392.534515,47.971081,0.9
1164,'2018/07/12 22:28:21:085',30,538.585388,340.630005,45.914497,424.307098,361.796326,68.91449,347.552643,350.4729,71.443779,291.503815,356.054321,68.400673,285.631866,391.814636,47.899769,0.9
1165,'2018/07/12 22:28:21:141',30,540.92395,340.410645,45.764545,426.875854,361.437439,68.854294,350.090088,349.911499,71.407295,293.86615,355.411316,68.3787,287.315155,391.226105,47.843723,0.9
1166,'2018/07/12 22:28:21:195',30,542.94574,340.823029,45.511189,428.648376,362.765381,68.646599,351.577087,351.679138,71.192322,295.536499,357.428955,68.134407,289.711517,392.750793,47.565063,0.9
1167,'2018/07/12 22:28:21:254',30,541.869446,345.274841,45.525391,428.126862,368.220703,68.542557,350.805206,357.87439,71.120407,294.904205,363.578033,68.020462,289.416412,397.725891,47.43573,0.9
1168,'2018/07/12 22:28:21:312',30,539.324097,348.370148,45.881855,424.793701,371.478394,68.755295,347.27301,361.829956,71.296555,291.774048,366.967224,68.133904,287.137054,400.685669,47.576004,0.9
1169,'2018/07/12 22:28:21:369',30,537.334106,349.016602,46.209148,421.530945,372.398773,68.985565,343.927277,362.860779,71.485748,288.639801,367.83316,68.270279,284.623657,400.8862,47.6754,0.9
1170,'2018/07/12 22:28:21:425',30,537.30603,346.75885,46.247288,421.98053,368.848694,68.976341,344.362579,358.368469,71.502159,289.154144,363.362549,68.326546,283.36441,396.654358,47.739323,0.9
1171,'2018/07/12 22:28:21:480',30,540.234985,342.533997,45.952648,425.736328,363.873291,68.812317,348.200256,352.897491,71.36338,292.92981,358.51593,68.251358,286.114899,392.358948,47.688156,0.9
1172,'2018/07/12 22:28:21:535',30,542.230591,339.542633,45.706909,428.001923,359.624451,68.645615,350.826599,348.637451,71.223267,295.347748,354.467896,68.160126,287.323578,388.589966,47.579342,0.9
1173,'2018/07/12 22:28:21:592',30,541.877197,337.647003,45.741669,427.331726,356.487488,68.623215,350.01474,346.02829,71.179047,294.361572,352.312012,68.129333,286.93985,386.872192,47.551273,0.9
1174,'2018/07/12 22:28:21:645',30,540.545166,337.603943,45.774834,425.761108,357.214783,68.668755,348.360321,346.827454,71.218582,292.66275,353.151459,68.154251,285.728455,387.440308,47.573639,0.9
1175,'2018/07/12 22:28:21:701',30,537.579163,339.84314,45.983376,421.782806,360.517151,68.76712,343.921265,350.357727,71.255417,288.480408,356.902161,68.130455,283.38446,390.764496,47.550087,0.9
1176,'2018/07/12 22:28:21:757',30,536.105835,342.095825,46.167221,419.26828,364.834839,68.748131,341.133392,354.96344,71.222778,286.344269,361.957001,68.001457,282.199036,393.334625,47.279644,0.9
1177,'2018/07/12 22:28:21:817',30,537.836426,342.949402,46.074257,422.141357,366.38269,68.677559,343.926025,356.46405,71.18383,289.544983,363.636322,67.971832,284.529602,394.524475,47.259502,0.9
1178,'2018/07/12 22:28:21:874',30,541.248352,341.6427,45.593529,427.571381,366.972717,68.487999,349.779541,356.532349,71.079155,295.187531,363.059753,67.924118,287.93158,393.964447,47.225796,0.9
1179,'2018/07/12 22:28:21:931',30,544.367432,340.553345,45.334164,431.8797,363.94635,68.459473,354.459106,352.90863,71.06958,299.749176,359.084686,68.00589,290.390442,391.849396,47.479923,0.9
1180,'2018/07/12 22:28:21:986',30,545.740601,339.849915,45.342709,433.540131,362.269928,68.498795,356.448944,350.734375,71.130127,301.439148,356.658203,68.104462,290.895264,389.876556,47.602753,0.9
1181,'2018/07/12 22:28:22:044',30,547.196411,339.894836,45.426071,434.66098,362.154175,68.559235,357.966461,350.141541,71.217285,302.469604,355.963348,68.187469,291.158569,388.448334,47.62291,0.9
1182,'2018/07/12 22:28:22:100',30,547.554749,340.018188,45.484837,434.736877,362.336609,68.566704,357.938049,350.344147,71.232368,302.287903,356.287354,68.174492,291.094635,388.001709,47.548985,0.9
1183,'2018/07/12 22:28:22:156',30,546.805481,340.282471,45.40834,432.71051,363.093018,68.504669,355.638824,351.245239,71.117844,299.788635,357.226929,68.002068,290.047089,388.712524,47.361141,0.9
1184,'2018/07/12 22:28:22:213',30,544.423767,341.513153,45.486355,429.761047,365.09079,68.45285,352.771179,353.411255,71.019257,296.754913,359.026123,67.84668,288.340271,390.39209,47.236652,0.9
1185,'2018/07/12 22:28:22:270',30,541.76355,342.655823,45.877525,426.617615,366.437561,68.567673,349.800446,354.922729,71.076889,293.880066,360.442596,67.847794,286.52655,391.455261,47.270596,0.9
1186,'2018/07/12 22:28:22:329',30,541.034363,342.325928,46.067207,425.7164,365.867859,68.764862,348.822601,354.347198,71.258659,292.869141,360.027161,68.025032,285.728851,391.15741,47.465206,0.9
1187,'2018/07/12 22:28:22:382',30,542.207397,340.977722,46.148205,427.940277,363.699036,68.898651,350.981964,352.294128,71.443741,294.640991,358.160095,68.255653,286.767792,389.474609,47.694473,0.9
1188,'2018/07/12 22:28:22:441',30,544.444214,339.206848,46.35685,430.830322,360.513489,69.037636,353.589478,349.542297,71.608398,296.851471,355.857635,68.44973,289.113831,387.380676,47.862,0.9
1189,'2018/07/12 22:28:22:494',30,545.425415,337.776917,46.489311,431.90509,358.298523,69.093208,354.334839,347.27063,71.658981,297.344971,353.842957,68.519218,290.056793,385.861633,47.907215,0.9
1190,'2018/07/12 22:28:22:550',30,546.016968,336.868469,46.406952,432.496552,357.099426,69.089249,354.786621,346.093689,71.669571,297.818085,352.993866,68.556885,290.202454,385.079895,47.986778,0.9
1191,'2018/07/12 22:28:22:608',30,546.350037,337.113037,46.33091,433.032898,357.141296,69.05954,355.309753,346.149841,71.644287,298.321503,353.122253,68.546303,290.571289,385.447144,48.018684,0.9
1192,'2018/07/12 22:28:22:666',30,546.428589,338.102539,46.285019,433.119324,358.202179,69.086304,355.283997,347.116577,71.630554,298.575073,354.311371,68.54454,291.364136,387.500977,48.126637,0.9
1193,'2018/07/12 22:28:22:721',30,546.018738,339.386078,46.286396,432.601593,359.708466,69.087494,354.690247,348.504181,71.603745,298.106018,355.59903,68.507156,291.0979,389.104187,48.234043,0.9
1194,'2018/07/12 22:28:22:774',30,545.396118,340.288086,46.320168,432.198486,360.886414,69.086075,354.348175,349.618866,71.61187,297.608795,356.429504,68.504967,290.466858,389.818146,48.286827,0.9
1195,'2018/07/12 22:28:22:830',30,545.104004,340.721558,46.297714,432.003693,361.825317,69.107117,354.326172,350.440979,71.646294,297.413849,357.060059,68.533607,290.019409,390.234894,48.332912,0.9
1196,'2018/07/12 22:28:24:632',31,553.17749,344.108704,45.841835,445.926697,363.975983,68.18586,365.397278,351.441467,70.930649,305.643616,358.016968,67.855209,300.906006,390.791229,47.652355,0.9
1197,'2018/07/12 22:28:24:688',31,556.082886,344.804993,45.756161,450.607697,365.523376,68.233711,369.865692,353.247314,71.035309,310.017426,359.938354,68.008942,305.348816,393.33667,47.824997,0.9
1198,'2018/07/12 22:28:24:745',31,557.384766,344.051117,45.644138,452.507996,365.641907,68.300751,371.709229,353.555023,71.116531,311.881989,360.3479,68.116142,307.320221,394.235748,47.946201,0.9
1199,'2018/07/12 22:28:24:802',31,556.424255,342.696014,45.721115,451.995605,365.003296,68.414711,371.055328,353.223083,71.220535,311.15036,360.182373,68.216949,307.231628,394.2453,48.064445,0.9
1200,'2018/07/12 22:28:24:861',31,554.542175,341.650391,46.059246,449.31601,364.15979,68.702438,368.328613,352.438599,71.463501,308.53833,359.571899,68.431351,305.092346,393.416931,48.320019,0.9
1201,'2018/07/12 22:28:24:914',31,552.373047,339.652283,46.223175,447.513367,363.300201,68.862862,366.391571,351.818237,71.622086,306.665283,359.36142,68.583115,303.275024,392.67157,48.498249,0.9
1202,'2018/07/12 22:28:24:970',31,549.412048,336.941956,46.285618,444.800537,362.778961,68.971931,363.478149,351.314575,71.690292,303.949341,359.50238,68.62925,301.51886,392.439392,48.518978,0.9
1203,'2018/07/12 22:28:25:027',31,541.288452,333.746765,46.695366,433.803436,361.713623,69.277573,352.136108,350.110809,71.701126,293.187317,358.601135,68.487259,294.704132,392.43866,48.46397,0.9
1204,'2018/07/12 22:28:25:086',31,535.786011,334.772339,47.105705,422.919006,361.827576,69.675079,341.409912,349.605499,71.823227,282.846802,357.9151,68.467651,286.650146,392.404968,48.608925,0.9
1205,'2018/07/12 22:28:25:140',31,534.470764,336.091492,47.266876,421.081299,362.459473,69.862167,339.91153,350.086151,71.991447,281.049316,358.065948,68.620888,284.401978,392.759064,48.810814,0.9
1206,'2018/07/12 22:28:25:197',31,535.318481,337.545837,47.332005,421.736664,363.166382,70.000153,340.812378,350.37085,72.13047,281.724701,358.100067,68.773888,284.151398,393.081421,49.038593,0.9
1207,'2018/07/12 22:28:25:250',31,538.016846,337.697327,47.212574,424.320435,363.128326,70.016899,343.389496,350.320038,72.21109,284.006287,357.92276,68.870567,285.517059,392.378021,49.112492,0.9
1208,'2018/07/12 22:28:25:308',31,542.141968,336.837372,46.962776,429.855408,362.236145,69.831619,348.39209,349.357727,72.138687,288.834961,357.316772,68.862778,289.352478,391.238647,49.040962,0.9
1209,'2018/07/12 22:28:25:364',31,546.536743,336.465332,46.644188,435.548676,361.616699,69.536392,353.003784,347.913116,71.918587,293.140442,356.575897,68.70813,293.156006,390.250977,48.836948,0.9
1210,'2018/07/12 22:28:25:419',31,549.634583,337.158691,46.536892,439.011536,362.129639,69.325798,354.431,348.113953,71.723557,294.753784,357.576477,68.495789,295.976898,390.674927,48.575409,0.9
1211,'2018/07/12 22:28:25:474',31,551.245972,338.020996,46.427261,440.268219,363.711151,69.204361,354.098511,349.872467,71.619583,294.699188,360.343994,68.333778,297.801208,392.061584,48.244759,0.9
1212,'2018/07/12 22:28:25:531',31,550.677002,338.901672,46.430695,439.964539,364.56778,69.150528,351.939117,351.048553,71.566345,293.250702,361.407562,68.257408,297.908264,393.290802,48.106384,0.9
1213,'2018/07/12 22:28:25:589',31,549.507446,339.727905,46.816597,438.960938,364.383789,69.181259,349.37262,350.96228,71.570724,291.177338,360.495789,68.245621,297.590637,393.306549,48.059872,0.9
1214,'2018/07/12 22:28:25:647',31,548.4328,335.557739,46.512802,438.538635,361.820374,69.084724,347.864349,349.029968,71.517838,289.818726,357.982666,68.206726,297.476563,391.43576,47.976498,0.9
1215,'2018/07/12 22:28:25:701',31,548.472046,331.908142,46.270912,441.0177,359.242126,68.988663,350.767273,346.633179,71.562347,292.440826,355.311096,68.326447,298.095367,388.47818,48.033348,0.9
1216,'2018/07/12 22:28:25:758',31,548.165161,329.808136,46.111824,441.677002,357.736145,68.965988,351.871796,345.085571,71.555443,293.27417,353.380371,68.353821,298.09436,387.263916,48.104061,0.9
1217,'2018/07/12 22:28:25:813',31,548.397583,329.328949,46.046711,441.869385,356.935181,68.968277,352.22403,344.57489,71.551987,293.383331,352.400818,68.348793,297.937927,386.811829,48.21645,0.9
1218,'2018/07/12 22:28:25:871',31,549.670105,332.142059,45.970558,443.126984,358.762085,68.959717,353.298309,345.61557,71.541084,294.32785,353.438293,68.355835,298.04718,388.276825,48.320793,0.9
1219,'2018/07/12 22:28:25:925',31,549.564087,334.934631,46.061649,442.632477,362.469604,68.98764,352.524597,348.816132,71.528549,293.490387,356.997681,68.293701,298.350037,391.380157,48.223854,0.9
1220,'2018/07/12 22:28:25:982',31,548.565552,335.795959,46.180023,441.630859,363.69458,69.067978,351.632935,350.300232,71.598785,292.555603,358.28302,68.338402,298.037598,392.668793,48.217587,0.9
1221,'2018/07/12 22:28:26:038',31,547.967224,335.50708,46.238407,441.091034,363.633606,69.078285,351.069611,350.265198,71.612381,291.85495,358.233215,68.342712,297.593933,392.455322,48.205772,0.9
1222,'2018/07/12 22:28:26:093',31,547.757813,333.750031,46.486835,440.877289,361.909302,69.088837,350.555145,348.412842,71.618179,290.644958,356.204742,68.307556,297.441345,390.199951,48.15168,0.9
1223,'2018/07/12 22:28:26:150',31,547.906372,331.962341,46.430454,441.711243,360.334961,69.025177,351.129791,346.566589,71.610725,290.434601,354.385406,68.310852,297.280487,388.126465,48.167229,0.9
1224,'2018/07/12 22:28:26:205',31,547.807434,329.646881,46.257748,442.029938,358.397705,68.934547,351.171112,344.796661,71.542603,289.897705,352.880066,68.236748,297.436737,386.485382,48.143101,0.9
1225,'2018/07/12 22:28:26:260',31,547.640198,328.493225,46.159889,441.839508,357.587189,68.932785,350.860596,344.008179,71.534378,289.248413,352.172211,68.22052,297.36145,385.913208,48.156799,0.9
1226,'2018/07/12 22:28:26:318',31,547.389526,327.449524,46.104992,441.386383,356.884369,68.982147,350.328735,343.484619,71.568542,288.743958,351.77533,68.248413,297.128784,385.48703,48.229683,0.9
1227,'2018/07/12 22:28:26:375',31,547.053345,326.881958,46.024818,441.118378,356.618927,68.986801,349.884186,343.494751,71.563858,288.340515,351.724121,68.231735,296.954498,385.439453,48.251461,0.9
1228,'2018/07/12 22:28:26:433',31,546.851746,327.169434,46.025444,441.009094,356.597229,68.981903,349.646851,343.343506,71.548203,287.709351,351.906921,68.197968,296.605835,385.506226,48.298042,0.9
1229,'2018/07/12 22:28:26:491',31,546.694946,327.828979,46.012096,441.027344,357.137268,68.962959,349.546509,344.007446,71.534439,287.323364,352.602722,68.156067,296.428833,385.994141,48.28199,0.9
1230,'2018/07/12 22:28:26:546',31,546.214417,327.960388,46.028973,440.773712,357.168152,68.97406,349.306335,344.102295,71.550323,287.02951,352.695435,68.176277,296.384033,386.269531,48.216377,0.9
1231,'2018/07/12 22:28:26:601',31,545.593262,327.743805,46.048477,440.58371,356.94574,68.981041,349.260498,343.888245,71.582802,286.782715,352.41806,68.225815,296.009644,386.091827,48.195023,0.9
1232,'2018/07/12 22:28:37:077',32,309.0961,366.803345,66.068283,436.658752,315.369904,72.632294,339.699707,379.647736,62.657089,369.295837,385.816986,61.241848,549.722778,356.429169,50.892059,1
1233,'2018/07/12 22:28:37:134',32,309.833832,367.420563,66.011757,436.850952,315.860291,72.650642,339.839935,379.850006,62.606461,369.454865,386.010986,61.188992,549.744568,356.542694,50.848194,1
1234,'2018/07/12 22:28:37:190',32,311.121704,368.575439,65.877831,438.87088,317.76593,72.640213,340.512329,380.746521,62.43927,370.234253,386.91153,61.011803,550.473328,357.962219,50.683773,1
1235,'2018/07/12 22:28:37:247',32,314.616699,372.20166,65.56057,443.522339,322.829346,72.630043,343.34082,383.9552,62.063351,373.16394,390.092224,60.603401,553.377319,361.305908,50.344727,1
1236,'2018/07/12 22:28:37:303',32,316.881989,374.078857,65.322395,445.898315,325.101257,72.522041,345.081299,385.458069,61.886993,375.262756,391.637299,60.46283,555.444458,363.62561,50.214806,1
1237,'2018/07/12 22:28:37:359',32,318.288391,374.614807,65.212624,446.696136,325.400116,72.469627,347.583282,385.529358,61.932808,377.560181,391.702454,60.442585,556.662048,363.341339,50.119389,1
1238,'2018/07/12 22:28:37:414',32,321.684021,374.076263,65.205544,447.95929,323.699646,72.525116,350.239471,384.202118,62.051453,379.964203,390.324066,60.515995,558.526367,360.674255,50.043827,1
1239,'2018/07/12 22:28:37:470',32,324.934387,372.417358,64.81897,447.507477,320.273071,72.433418,349.138489,380.732971,62.014839,379.463104,386.932739,60.588448,558.095886,357.784668,49.936146,1
1240,'2018/07/12 22:28:37:523',32,324.71582,370.409119,64.448242,446.204468,318.448547,72.429985,348.74234,378.311859,61.757763,379.283783,384.478851,60.360153,558.807922,355.076782,49.967831,1
1241,'2018/07/12 22:28:37:580',32,325.545013,369.829285,64.217514,446.220947,317.683655,72.387711,349.444275,377.38385,61.660744,380.187042,383.527954,60.285442,559.84259,354.250641,49.986137,1
1242,'2018/07/12 22:28:37:632',32,326.671814,370.354706,64.047119,446.910889,318.069702,72.374619,349.877563,377.462646,61.627609,380.626709,383.614441,60.240685,560.168396,354.494781,49.91333,1
1243,'2018/07/12 22:28:37:689',32,331.598816,373.924744,63.449821,449.26123,320.615631,72.452667,353.548218,378.930389,61.942627,382.39389,385.357117,60.243301,560.82666,356.123474,49.723824,1
1244,'2018/07/12 22:28:37:744',32,335.917389,377.41687,62.528419,450.368805,322.452637,72.567825,358.760284,380.593323,62.691719,384.283203,387.487061,60.515167,561.3479,357.972473,49.78014,1
1245,'2018/07/12 22:28:37:803',32,337.292389,378.669006,62.241264,450.775116,322.575836,72.497795,361.108551,381.768219,62.993103,386.026947,388.638611,60.723534,561.720337,358.386749,49.729729,1
1246,'2018/07/12 22:28:37:858',32,337.753662,378.026398,62.047512,451.381348,321.794006,72.490364,362.427643,381.523376,63.147408,387.158813,388.485504,60.882446,563.343994,358.507568,49.885807,1
1247,'2018/07/12 22:28:37:916',32,340.707184,375.521362,62.110603,453.914246,318.129059,72.420822,365.618164,379.381653,63.476692,390.093536,386.462891,61.235359,566.674622,356.629761,50.040226,1
1248,'2018/07/12 22:28:37:970',32,343.465271,373.16037,62.092243,457.233673,315.153625,72.313705,367.52182,377.26889,63.611748,391.866119,384.28894,61.361675,568.192749,354.605408,49.882088,1
1249,'2018/07/12 22:28:38:028',32,345.202484,372.378662,61.837006,458.659607,314.143311,72.277618,369.173401,376.547913,63.541733,393.368561,383.416687,61.249344,569.334839,353.05011,49.748741,1
1250,'2018/07/12 22:28:38:082',32,345.199646,372.170715,61.647774,458.079987,313.851196,72.250038,369.546967,376.455048,63.455254,393.780273,383.237671,61.157406,569.8396,352.460571,49.75098,1
1251,'2018/07/12 22:28:38:139',32,343.442566,373.006348,61.640152,455.725098,314.112854,72.263428,367.676575,377.194031,63.547581,391.645691,384.036133,61.237869,567.832397,353.080017,49.793541,1
1252,'2018/07/12 22:28:38:194',32,340.390991,374.293701,61.830559,451.142334,314.911377,72.605881,363.822449,378.660095,63.749001,387.442871,385.606506,61.444618,565.718201,353.946228,50.274708,1
1253,'2018/07/12 22:28:38:251',32,337.66507,374.711121,62.011887,448.252075,314.977966,72.723389,359.705322,379.481384,63.829575,384.046173,386.232391,61.629562,563.017822,354.54541,50.418468,1
1254,'2018/07/12 22:28:38:306',32,336.752991,374.016205,62.161076,447.029144,314.047424,72.89444,357.659119,378.997375,63.916916,382.52774,385.570923,61.785954,561.842712,353.588135,50.560303,1
1255,'2018/07/12 22:28:38:362',32,339.66391,373.188568,62.315601,449.658264,312.969696,73.027603,360.510284,378.134552,64.049553,385.316223,384.647034,61.906242,564.041565,352.1026,50.607483,1
1256,'2018/07/12 22:28:38:414',32,344.032867,372.851227,62.424477,454.010895,312.123749,72.9786,364.900269,377.767059,64.140732,389.41806,384.316162,61.965977,567.651001,351.484863,50.517418,1
1257,'2018/07/12 22:28:38:469',32,346.748535,374.277374,62.314945,457.263916,314.548035,73.179428,367.035553,379.466461,63.985733,391.992462,385.896973,61.870728,571.039001,353.077881,50.641434,1
1258,'2018/07/12 22:28:38:525',32,347.016968,376.527557,62.309509,458.868195,317.69812,73.344284,367.052673,381.75885,64.035614,391.823822,388.192688,61.879929,570.887695,356.172485,50.706966,1
1259,'2018/07/12 22:28:38:580',32,344.595551,378.813263,62.378448,456.999298,320.525269,73.554268,365.9664,383.762756,64.346893,389.613281,390.318207,61.988174,568.473022,358.795044,50.862007,1
1260,'2018/07/12 22:28:38:638',32,342.48703,378.874695,62.377987,454.399261,320.727661,73.683601,365.069031,383.527527,64.540558,388.299896,390.143738,62.087307,567.309265,359.138733,51.113918,1
1261,'2018/07/12 22:28:38:693',32,340.872772,377.595917,62.39896,452.470642,319.65094,73.81778,363.332367,382.102661,64.520844,386.990875,388.710205,62.138802,566.12854,357.853638,51.285572,1
1262,'2018/07/12 22:28:38:751',32,340.509155,374.063049,62.463699,452.727173,315.776855,73.691017,363.205872,378.232819,64.6091,386.691284,385.016144,62.225849,565.150085,354.966614,51.180069,1
1263,'2018/07/12 22:28:38:807',32,341.195892,372.824951,62.493805,453.54245,314.346588,73.684509,363.948181,376.596497,64.712051,387.329193,383.470306,62.325287,565.048523,353.825562,51.15707,1
1264,'2018/07/12 22:28:38:861',32,341.778809,373.307465,62.496265,455.110809,315.26709,73.67366,364.832611,376.961853,64.741669,388.110535,383.91333,62.348213,565.409546,355.248657,51.201862,1
1265,'2018/07/12 22:28:38:916',32,343.901703,375.877869,62.590057,458.055695,318.405426,73.72963,367.618591,379.655334,64.785408,390.781952,386.577545,62.360771,567.714661,358.235168,51.249592,1
1266,'2018/07/12 22:28:38:970',32,345.777283,379.384583,62.928963,459.266846,321.810364,74.111206,369.227051,383.228546,65.08902,392.749176,390.012207,62.701359,569.600891,361.112701,51.636246,1
1267,'2018/07/12 22:28:39:024',32,345.903168,380.713593,63.156288,458.499634,323.000244,74.43718,368.794861,384.647675,65.35202,392.62973,391.501434,63.034279,571.200195,362.747406,52.13512,1
1268,'2018/07/12 22:28:39:081',32,345.494385,380.46991,63.237221,457.858459,322.529541,74.480331,368.078857,384.496277,65.41584,392.167877,391.297272,63.136181,570.765015,362.106537,52.129944,1
1269,'2018/07/12 22:28:39:135',32,343.970947,377.466492,63.248112,456.482635,319.467285,74.438049,366.488159,381.538452,65.417679,390.412323,388.448334,63.137642,569.579224,359.553619,52.154671,1
1270,'2018/07/12 22:28:39:191',32,343.177734,374.367065,63.287018,455.47699,315.985382,74.327568,366.067291,378.595459,65.408958,389.905029,385.529205,63.11684,569.200317,356.47467,52.126518,1
1271,'2018/07/12 22:28:39:249',32,343.4823,372.422516,63.348179,455.349335,313.275726,74.200378,365.448486,376.796509,65.325317,389.283051,383.802185,63.064434,569.565674,354.633575,52.118523,1
1272,'2018/07/12 22:28:39:306',32,343.331818,372.080841,63.325264,455.138336,312.882446,74.181915,364.791443,376.624725,65.218376,388.641296,383.59256,62.958298,569.453552,354.193207,52.099903,1
1273,'2018/07/12 22:28:39:363',32,342.317078,372.875549,63.296337,454.095032,313.758423,74.221756,363.572693,377.415802,65.207123,387.354126,384.34201,62.921623,568.19104,354.861664,52.095345,1
1274,'2018/07/12 22:28:39:420',32,341.383362,374.863556,63.3395,453.097351,315.680908,74.255814,362.62085,379.36438,65.258232,386.216888,386.343872,62.954666,567.165955,357.011993,52.164093,1
1275,'2018/07/12 22:28:39:475',32,341.516785,376.250671,63.418259,452.905121,317.121948,74.421783,362.586945,380.724487,65.308876,385.851196,387.677826,62.96022,566.668945,357.606506,52.21257,1
1276,'2018/07/12 22:28:39:532',32,341.633392,375.836639,63.474201,452.94278,316.470367,74.429909,362.305237,380.284058,65.336685,385.218018,387.338531,62.959518,566.573059,357.264648,52.247906,1
1277,'2018/07/12 22:28:39:590',32,340.858246,372.985291,63.432564,452.655853,313.337524,74.259796,361.342621,377.270569,65.366318,384.462097,384.438599,63.023918,565.997925,355.712524,52.245663,1
1278,'2018/07/12 22:28:39:646',32,340.283783,371.714386,63.296368,452.265045,312.633331,74.284904,361.255463,375.858215,65.251152,384.84903,382.880585,62.928844,565.697266,354.432129,52.222893,1
1279,'2018/07/12 22:28:39:703',32,340.528931,371.223633,63.266464,452.616821,312.448029,74.328415,361.947998,375.173187,65.242447,385.561249,382.201813,62.914757,565.954956,353.981384,52.248718,1
1280,'2018/07/12 22:28:39:761',32,341.14975,371.564209,63.239464,452.829224,312.624786,74.335037,362.63327,375.025879,65.308777,385.798645,382.213257,62.922901,566.119507,354.328003,52.286621,1
1281,'2018/07/12 22:28:39:815',32,341.319763,372.304352,63.263546,452.703156,313.306244,74.380516,362.763184,375.646118,65.329727,385.90744,382.815979,62.926064,566.31073,354.97403,52.354263,1
1282,'2018/07/12 22:28:39:873',32,342.210052,373.681519,63.329891,453.366028,314.414734,74.400192,363.371826,376.779602,65.387619,386.376892,384.036499,62.97847,566.862305,356.431335,52.412342,1
1283,'2018/07/12 22:28:39:928',32,342.836273,374.168671,63.383839,454.099609,314.739441,74.379456,363.560822,377.184418,65.379471,386.449829,384.482971,62.967392,566.978333,356.969421,52.393475,1
1284,'2018/07/12 22:28:39:985',32,343.155701,374.203674,63.487312,454.22699,314.39267,74.386795,363.344452,377.066345,65.453766,385.815979,384.468018,63.000984,566.572876,356.994904,52.4361,1
1285,'2018/07/12 22:28:40:039',32,343.159271,373.723114,63.554108,453.838806,313.75824,74.461494,363.166016,376.62912,65.510811,385.442627,384.032257,63.031837,566.470947,356.14444,52.514114,1
1286,'2018/07/12 22:28:40:097',32,342.726776,373.378723,63.568108,453.075134,313.424194,74.529091,362.498016,376.317627,65.51815,384.867584,383.724579,63.05603,566.443298,355.801575,52.632607,1
1287,'2018/07/12 22:28:43:717',33,348.92688,380.445282,64.001678,386.234131,391.488983,69.287918,353.400513,396.302399,60.740379,369.815674,397.501892,57.636509,565.214966,354.990356,51.868286,1
1288,'2018/07/12 22:28:43:773',33,347.122314,379.467957,63.88422,384.04007,390.307678,69.226364,352.099915,395.202972,60.599075,368.981171,396.346283,57.546127,564.379395,352.898315,52.027668,1
1289,'2018/07/12 22:28:43:828',33,344.434845,377.574921,63.881184,380.480164,388.070923,69.306816,349.338959,393.139008,60.677231,366.272308,394.32428,57.615864,562.238037,350.941193,52.194698,1
1290,'2018/07/12 22:28:43:886',33,344.583527,378.264862,63.956161,380.394653,388.71814,69.371811,349.454071,393.739014,60.873085,365.307739,394.885895,57.652252,562.08606,352.354919,52.121014,1
