@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
395,'2018/07/12 22:09:39:815',10,392.589844,401.282257,44.394299,463.3172,359.654053,63.257027,388.564087,347.179871,67.186203,328.336487,346.018799,65.087715,262.256195,349.463074,58.354507,4
396,'2018/07/12 22:09:39:873',10,392.202972,401.508026,44.407322,464.183624,359.884216,63.234779,389.342773,347.166443,67.17836,329.376648,346.145264,65.081955,263.508881,349.632568,58.376945,4
397,'2018/07/12 22:09:39:929',10,392.267792,402.650604,44.572075,464.424683,361.324799,63.320915,389.214996,348.094482,67.256378,329.238647,347.183838,65.132805,263.794434,350.769409,58.413273,4
398,'2018/07/12 22:09:39:985',10,391.324463,404.477783,44.632046,463.701447,364.099274,63.340965,388.425873,350.599548,67.298286,328.244141,349.53302,65.161179,262.776611,352.90918,58.42141,4
399,'2018/07/12 22:09:40:038',10,391.792999,406.249878,44.595425,462.641205,366.269165,63.291687,387.439026,352.241333,67.274017,327.223633,350.979431,65.139938,261.804199,354.199646,58.408161,4
400,'2018/07/12 22:09:40:095',10,391.267975,406.867371,44.50423,461.883087,366.887573,63.256413,386.730133,352.706238,67.260399,326.52356,351.435181,65.135185,261.131622,354.569427,58.416218,4
401,'2018/07/12 22:09:40:151',10,388.891235,405.911011,44.290535,461.580505,365.432007,63.27459,386.335663,351.4888,67.285698,325.881042,350.16626,65.164276,260.853729,353.120911,58.448753,4
402,'2018/07/12 22:09:40:208',10,386.198914,403.716034,44.379166,461.710144,361.990234,63.40752,386.50058,347.937653,67.346931,326.050934,346.635132,65.207321,261.121216,349.635376,58.480602,4
403,'2018/07/12 22:09:40:265',10,383.220581,402.330566,44.289139,462.491974,359.834259,63.461662,387.114288,346.096313,67.378922,326.684082,344.880829,65.230164,261.997375,348.03186,58.500671,4
404,'2018/07/12 22:09:40:317',10,383.271118,402.203766,44.283764,463.141937,359.603485,63.469734,387.79892,345.786438,67.391426,327.334167,344.575623,65.248497,262.792664,347.952789,58.532867,4
405,'2018/07/12 22:09:40:375',10,383.999146,403.533112,44.39756,464.499817,360.687195,63.528801,389.064392,346.660522,67.454544,328.564545,345.485901,65.318726,264.135986,349.036072,58.622414,4
406,'2018/07/12 22:09:40:431',10,384.102356,404.533752,44.438351,465.095703,361.798065,63.544872,389.528748,347.667145,67.495346,328.961365,346.467438,65.365463,264.65686,350.196716,58.685768,4
407,'2018/07/12 22:09:40:486',10,383.276276,404.948212,44.406864,464.980042,362.52594,63.529346,389.229462,348.195801,67.495537,328.668457,347.149872,65.36322,264.493408,350.918274,58.684494,4
408,'2018/07/12 22:09:40:545',10,382.764832,405.100525,44.356617,464.352325,362.759277,63.5037,388.478302,348.796082,67.473267,327.927795,347.526489,65.331726,263.879944,351.343872,58.646801,4
409,'2018/07/12 22:09:40:601',10,382.779175,405.186584,44.338734,463.67215,362.932861,63.463432,387.664978,349.117249,67.435516,327.064148,347.873535,65.290085,263.220093,351.754089,58.60463,4
410,'2018/07/12 22:09:40:658',10,383.999176,405.152557,44.392303,463.310883,363.203979,63.422134,387.176483,349.419617,67.402695,326.598358,348.355408,65.255974,263.065247,352.197784,58.572609,4
411,'2018/07/12 22:09:40:715',10,384.503876,405.3526,44.374771,463.396088,363.541779,63.37027,387.233948,349.743439,67.363899,326.633514,348.716156,65.22287,263.289612,352.65387,58.550407,4
412,'2018/07/12 22:09:40:773',10,384.902466,405.473816,44.351692,463.501343,363.76297,63.341507,387.348907,349.987488,67.344276,326.72876,348.975311,65.207443,263.539673,352.940186,58.542824,4
413,'2018/07/12 22:09:40:831',10,384.93869,405.579712,44.315983,463.573334,363.93335,63.322742,387.420044,350.196289,67.33078,326.79007,349.233368,65.19574,263.823547,353.179321,58.537605,4
414,'2018/07/12 22:09:40:888',10,384.713074,405.700592,44.305103,463.516541,364.052338,63.329876,387.348785,350.330872,67.333282,326.713379,349.334167,65.193314,263.922485,353.317078,58.535046,4
415,'2018/07/12 22:09:40:943',10,383.661224,405.769806,44.320538,463.423248,364.199036,63.375523,387.203217,350.413574,67.368286,326.595856,349.465881,65.220184,263.999268,353.437378,58.558151,4
416,'2018/07/12 22:09:42:676',11,381.567444,403.000244,44.678574,466.693207,358.059998,63.262421,390.701813,343.566467,67.174286,327.131836,343.246338,65.10302,271.832397,347.991333,58.698654,4
417,'2018/07/12 22:09:42:734',11,383.386322,403.353424,44.710487,468.250549,358.193695,63.248047,392.10611,344.079651,67.195381,328.279694,343.962677,65.149292,272.902466,348.961426,58.762863,4
418,'2018/07/12 22:09:42:790',11,386.563721,403.496643,44.683727,470.468689,358.145569,63.173687,393.794342,344.757996,67.165962,329.421997,344.785034,65.136772,274.154999,350.248993,58.759941,4
419,'2018/07/12 22:09:42:845',11,389.875397,403.892975,44.684921,471.29895,358.737305,63.127621,394.170105,345.686401,67.12674,329.559937,346.251495,65.094269,274.209961,351.999695,58.697052,4
420,'2018/07/12 22:09:42:901',11,392.26886,405.306274,44.685719,470.737061,361.103333,63.087387,393.153229,347.936646,67.085464,327.77301,348.833618,65.028687,272.327087,354.562683,58.573425,4
421,'2018/07/12 22:09:42:959',11,392.23233,405.753265,44.674202,470.539551,361.950592,63.061275,392.550323,348.445862,67.071609,326.602631,349.346069,65.007706,271.134216,355.059418,58.530647,4
422,'2018/07/12 22:09:43:011',11,392.23938,403.939941,44.544617,470.825012,360.097473,62.917568,392.611542,346.948944,66.982224,326.371002,347.517242,64.941193,270.457489,353.257996,58.47541,4
423,'2018/07/12 22:09:43:065',11,393.984222,400.632629,44.478832,471.598877,356.45047,62.812134,393.180389,343.913513,66.889366,327.201447,343.99707,64.846931,270.678833,350.189026,58.383957,4
424,'2018/07/12 22:09:43:121',11,396.500427,399.569855,44.423836,473.843872,355.446899,62.728783,395.49646,343.031006,66.845612,329.42627,343.311829,64.835411,272.666199,349.540558,58.392818,4
425,'2018/07/12 22:09:43:175',11,400.462219,400.606354,44.384911,478.444122,356.895233,62.619091,400.193207,344.226135,66.783157,334.074524,344.456787,64.80703,277.083282,350.556519,58.391449,4
426,'2018/07/12 22:09:43:232',11,402.22049,402.859314,44.299675,480.858704,359.864319,62.581867,402.604401,347.083008,66.787094,336.498535,347.308014,64.822777,279.063629,353.144226,58.396049,4
427,'2018/07/12 22:09:43:285',11,400.393158,403.731934,44.298176,477.665436,361.258789,62.77454,398.793152,348.696625,66.893021,332.732819,349.096375,64.829086,275.372223,354.875488,58.283081,4
428,'2018/07/12 22:09:43:341',11,397.108276,403.190247,44.348385,470.543396,360.393127,63.115723,390.267883,348.955231,67.048203,324.466797,350.043549,64.8032,268.270813,356.380188,58.082275,4
429,'2018/07/12 22:09:43:400',11,393.463684,400.795654,44.04895,460.825134,356.747803,63.46838,378.233459,348.138153,67.145813,313.322998,351.137817,64.65097,259.725159,358.91394,57.702934,4
430,'2018/07/12 22:09:43:457',11,390.722595,399.883911,43.896355,457.827759,355.951599,63.435913,374.864594,347.620117,67.093407,310.156128,350.916931,64.568214,256.911255,358.516663,57.591648,4
431,'2018/07/12 22:09:43:514',11,389.974792,400.304413,43.90213,458.86972,356.728882,63.321648,375.841431,347.750092,67.040565,310.812744,350.700806,64.549057,257.35257,358.183136,57.609055,4
432,'2018/07/12 22:09:43:570',11,390.57666,402.292297,43.978119,463.747345,359.889282,63.159126,381.228424,349.567078,67.065536,315.688538,351.680054,64.702408,260.852295,358.584778,57.863808,4
433,'2018/07/12 22:09:43:629',11,392.493561,403.8414,44.041389,467.976807,362.432861,62.989761,386.11319,351.078491,67.024567,320.22171,352.593842,64.75499,264.235596,358.847961,57.987217,4
434,'2018/07/12 22:09:43:683',11,394.151733,404.069031,44.067589,469.928528,363.210449,62.910503,388.289978,351.562012,67.010422,322.209717,352.864532,64.779655,265.787109,358.772278,58.038742,4
435,'2018/07/12 22:09:43:742',11,394.985504,404.131958,44.080982,472.3237,363.822845,62.858253,390.967102,351.817627,67.036713,324.664337,352.788086,64.856461,267.557434,358.339264,58.148289,4
436,'2018/07/12 22:09:43:797',11,395.971405,404.161133,44.10537,473.875732,364.115295,62.812683,392.643433,351.891724,67.034439,326.229004,352.683441,64.883209,268.772095,358.051086,58.196968,4
437,'2018/07/12 22:09:43:853',11,396.417328,404.452026,44.066696,475.541473,364.661316,62.73365,394.399506,352.168488,67.009903,327.818237,352.858459,64.892967,270.111511,358.003052,58.23634,4
438,'2018/07/12 22:09:43:908',11,398.135315,405.751312,43.835705,480.021576,366.544678,62.474159,398.93399,354.124146,66.908928,331.93515,354.751831,64.877373,273.682526,359.462433,58.28392,4
439,'2018/07/12 22:09:43:961',11,400.594269,406.681946,43.615341,484.280518,367.646393,62.265663,403.069611,355.588196,66.817963,335.8078,356.432892,64.849113,277.205017,360.878082,58.302475,4
440,'2018/07/12 22:09:44:018',11,401.778015,406.761566,43.553455,485.190735,367.82843,62.234825,403.788086,356.057709,66.802536,336.472626,356.924469,64.829788,277.892212,361.266479,58.275143,4
441,'2018/07/12 22:09:44:073',11,402.565643,405.654205,43.523575,482.675476,366.832642,62.356575,400.518799,355.996124,66.850182,333.266846,356.917847,64.787544,275.492188,361.057404,58.150837,4
442,'2018/07/12 22:09:44:131',11,403.610229,404.575623,43.595455,479.540741,365.27179,62.542843,396.438019,355.442688,66.910011,329.348541,356.851196,64.729591,272.688049,361.263062,57.993999,4
443,'2018/07/12 22:09:44:184',11,403.893707,404.218536,43.647625,478.60199,364.715546,62.591396,395.266357,355.109772,66.923592,328.25766,356.645325,64.714302,271.980469,361.047272,57.961426,4
444,'2018/07/12 22:09:44:241',11,403.615295,404.149628,43.687012,478.363586,364.476929,62.601635,395.058929,354.792664,66.922234,328.149048,356.350525,64.711662,271.786926,360.803101,57.957439,4
445,'2018/07/12 22:09:44:297',11,402.70636,403.838989,43.737057,477.933258,363.795532,62.633083,394.614716,353.994568,66.927864,327.81015,355.603088,64.709122,271.409973,360.080231,57.950302,4
446,'2018/07/12 22:09:44:353',11,402.203644,403.671021,43.801315,477.53009,363.460938,62.671661,394.292572,353.405823,66.944885,327.543518,355.027405,64.720192,271.140533,359.506348,57.959808,4
447,'2018/07/12 22:09:44:409',11,401.197327,403.722168,43.875423,477.382355,363.562134,62.695927,394.122528,353.071777,66.966957,327.421234,354.658539,64.743568,270.985413,359.099548,57.989109,4
448,'2018/07/12 22:09:44:466',11,400.015289,404.156616,43.986382,477.322479,364.057007,62.717239,394.17395,352.893005,66.995361,327.455414,354.40152,64.785568,270.855194,358.844482,58.045853,4
449,'2018/07/12 22:09:44:524',11,399.041656,404.357666,44.001152,477.264221,364.147522,62.729347,394.298218,352.847107,67.005829,327.509216,354.24649,64.805443,270.756531,358.643677,58.072212,4
450,'2018/07/12 22:09:44:581',11,399.051086,403.508728,44.04118,476.769928,363.307739,62.745644,393.845276,352.077881,67.011246,326.901184,353.27951,64.805534,270.197754,357.776123,58.06485,4
451,'2018/07/12 22:09:44:636',11,399.538239,402.822998,44.078773,476.233154,362.712036,62.763393,393.220306,351.546753,67.017899,326.221893,352.763672,64.800438,269.64502,357.296112,58.04879,4
452,'2018/07/12 22:09:44:693',11,399.019592,403.755737,44.085758,476.298767,364.078918,62.693417,393.443024,352.416046,66.984039,326.352905,353.469055,64.790352,269.509888,357.773193,58.058609,4
453,'2018/07/12 22:09:44:750',11,398.595154,405.289124,44.023113,477.004822,365.950562,62.615124,394.401886,353.934692,66.953163,327.109131,354.75061,64.789291,270.051086,358.819153,58.083359,4
454,'2018/07/12 22:09:44:805',11,398.523346,405.659119,43.958103,477.325226,366.37088,62.573978,394.775024,354.461975,66.928406,327.407959,355.156555,64.772751,270.338593,359.164307,58.073872,4
455,'2018/07/12 22:09:44:861',11,398.905151,405.46933,43.893734,477.242035,366.189972,62.548981,394.61972,354.527832,66.90464,327.304077,355.25882,64.746323,270.358704,359.249939,58.046059,4
456,'2018/07/12 22:09:44:914',11,399.599335,405.222504,43.895851,476.967896,365.88269,62.550663,394.265564,354.363464,66.894157,327.035156,355.198364,64.727386,270.274841,359.160156,58.023418,4
457,'2018/07/12 22:09:44:971',11,400.310303,405.113495,43.928402,476.758881,365.785309,62.550201,394.069031,354.301788,66.887192,326.854889,355.157471,64.716766,270.239014,359.072479,58.013771,4
458,'2018/07/12 22:09:45:025',11,399.750977,405.079102,43.894619,476.835541,365.946045,62.546349,394.157928,354.386719,66.882156,326.950867,355.239807,64.709511,270.532074,359.176758,58.009109,4
459,'2018/07/12 22:09:46:321',12,409.120789,403.129883,44.967201,480.768738,361.855774,62.668865,400.461914,348.339264,67.049286,332.788422,348.499634,65.076164,277.428711,351.946503,58.651554,4
460,'2018/07/12 22:09:46:374',12,408.966095,403.118286,45.00367,480.85144,361.46991,62.698296,400.333832,347.883606,67.076408,332.557861,348.088379,65.104393,276.988831,351.662292,58.675453,4
461,'2018/07/12 22:09:46:430',12,409.480255,403.132294,44.992336,482.041595,361.42276,62.632755,401.660522,347.617859,67.039764,333.827026,347.809479,65.098053,277.655334,351.422729,58.685509,4
462,'2018/07/12 22:09:46:488',12,409.976013,404.298279,44.826763,484.011536,363.166016,62.405693,403.94989,348.943268,66.904892,335.950378,348.802429,65.024254,278.677032,352.252136,58.645344,4
463,'2018/07/12 22:09:46:545',12,410.170746,404.052155,44.78167,482.111206,362.544067,62.505939,401.182098,349.016754,66.897003,333.162292,349.305847,64.913185,276.536072,353.091919,58.43998,4
464,'2018/07/12 22:09:46:602',12,409.340393,399.858521,44.829811,477.238586,357.579132,62.803673,394.875397,345.813721,67.069916,326.811401,347.022614,64.953003,271.479095,351.819275,58.364674,4
465,'2018/07/12 22:09:46:656',12,407.283325,398.591705,44.808533,475.202637,356.103333,62.810764,392.881042,343.876465,66.999527,324.474304,344.77301,64.834908,269.304504,349.872253,58.206047,4
466,'2018/07/12 22:09:46:715',12,406.444397,399.680115,44.914459,474.307526,357.858765,62.720741,392.522095,344.253571,66.873505,324.062988,344.597656,64.708313,268.511841,349.348694,58.081379,4
467,'2018/07/12 22:09:46:769',12,405.779816,401.483459,44.933632,474.663086,360.351501,62.644855,393.543701,345.737854,66.81987,325.071289,345.519897,64.683105,268.812134,349.819214,58.072144,4
468,'2018/07/12 22:09:46:826',12,406.4758,402.24469,44.88784,476.377991,361.612061,62.55162,395.710876,346.66394,66.794052,327.122559,346.171295,64.707367,270.232361,350.193695,58.1273,4
469,'2018/07/12 22:09:46:879',12,409.273346,402.442139,44.664368,479.441589,361.26709,62.468086,397.946136,347.480408,66.751648,329.42746,347.879272,64.671524,272.572906,352.421844,58.083725,4
470,'2018/07/12 22:09:46:931',12,406.738739,401.753632,44.165295,479.871582,358.032227,62.700863,395.427124,347.702271,66.849815,327.785461,350.356384,64.600845,273.143402,356.696014,57.878052,4
471,'2018/07/12 22:09:46:989',12,408.490082,399.734192,43.943195,477.928711,355.259399,62.848862,392.008942,346.955811,66.902679,324.949738,350.687073,64.533524,271.918518,357.709167,57.716331,4
472,'2018/07/12 22:09:47:045',12,405.432831,399.056,43.804348,476.18985,355.257751,62.784695,390.49472,346.374298,66.853607,323.408844,349.525116,64.488373,270.341858,355.912231,57.680668,4
473,'2018/07/12 22:09:47:103',12,401.73822,399.82312,43.772743,475.369537,356.677185,62.676071,390.278656,346.43869,66.778824,323.044067,348.677368,64.451691,269.436432,354.519226,57.679909,4
474,'2018/07/12 22:09:47:159',12,401.022522,401.417877,43.883518,475.209106,359.132751,62.586292,390.74469,347.639313,66.708252,323.580078,349.507874,64.409599,269.377686,354.684937,57.65736,4
475,'2018/07/12 22:09:47:215',12,403.659241,402.538696,44.190613,475.871521,361.192444,62.539063,392.07489,348.628296,66.698914,324.637329,349.848145,64.436798,269.973816,354.592468,57.716785,4
476,'2018/07/12 22:09:47:272',12,405.576233,403.061279,44.358559,476.676422,362.231873,62.537376,393.305756,349.164673,66.725182,325.713257,349.93219,64.486153,270.702026,354.45282,57.785046,4
477,'2018/07/12 22:09:47:329',12,405.689758,403.047791,44.4021,477.008575,362.596497,62.528393,393.879639,349.325287,66.729332,326.36084,349.846954,64.50161,271.008667,354.130737,57.805416,4
478,'2018/07/12 22:09:47:384',12,407.162994,402.802948,44.515713,477.234711,362.694824,62.527122,394.324219,349.342346,66.734352,326.892578,349.660767,64.516014,271.259613,353.914185,57.826077,4
479,'2018/07/12 22:09:47:440',12,407.113861,403.328705,44.528599,478.167175,363.541138,62.492157,395.637482,349.915222,66.733597,328.038025,349.955139,64.541855,272.063416,354.02005,57.87059,4
480,'2018/07/12 22:09:47:496',12,408.019684,403.971069,44.547737,479.039215,364.101624,62.441246,396.581665,350.462219,66.70179,328.808502,350.696228,64.528336,272.696228,354.758301,57.871685,4
481,'2018/07/12 22:09:47:553',12,408.72934,402.987335,44.556969,478.94986,362.920044,62.512268,396.099701,349.831665,66.744263,328.366821,350.321594,64.538322,272.555054,354.630341,57.852104,4
482,'2018/07/12 22:09:47:610',12,409.386169,400.39325,44.626686,478.068604,359.901611,62.682213,394.768005,347.59021,66.859879,327.06601,348.428101,64.606201,271.690094,352.873077,57.876034,4
483,'2018/07/12 22:09:47:665',12,409.394531,399.883423,44.646881,477.821045,359.319885,62.702515,394.516235,347.00119,66.867706,326.799774,347.77771,64.607758,271.536102,352.161316,57.875114,4
484,'2018/07/12 22:09:47:721',12,408.86673,402.104431,44.750839,478.073029,362.418701,62.64534,395.310486,349.061401,66.850342,327.454285,349.336121,64.624977,271.874939,353.297485,57.925362,4
485,'2018/07/12 22:09:47:776',12,408.505096,405.0047,44.729279,479.087219,366.00708,62.523827,396.902008,351.732971,66.791245,328.83429,351.573486,64.61142,272.843506,355.155151,57.950523,4
486,'2018/07/12 22:09:47:834',12,408.616913,404.913452,44.662262,479.166901,365.941284,62.491764,396.987671,351.827759,66.777,328.831177,351.68985,64.602783,272.911194,355.227966,57.946651,4
487,'2018/07/12 22:09:47:889',12,408.06723,403.188477,44.612438,478.30603,363.931152,62.542542,395.905365,350.327454,66.78817,327.766418,350.407837,64.581032,272.200195,353.936035,57.895485,4
488,'2018/07/12 22:09:47:945',12,409.215576,402.396576,44.696514,477.563019,363.338989,62.547241,395.126007,349.762939,66.758591,327.028259,349.81601,64.529709,271.625092,353.387024,57.829124,4
489,'2018/07/12 22:09:47:999',12,409.848846,402.987885,44.794666,476.796753,364.345123,62.543312,394.557251,350.410461,66.741936,326.46701,350.465332,64.504913,271.109314,353.909576,57.801899,4
490,'2018/07/12 22:09:48:056',12,410.327789,403.27478,44.810398,477.006531,364.623596,62.534595,394.895996,350.474274,66.744965,326.78244,350.635803,64.521996,271.351929,354.057068,57.831738,4
491,'2018/07/12 22:09:48:111',12,410.31424,402.969116,44.797764,478.208557,364.363281,62.523788,396.372925,350.15097,66.786972,328.211487,350.137512,64.606125,272.508423,353.442688,57.949398,4
492,'2018/07/12 22:09:48:167',12,409.981659,402.971832,44.813534,479.070679,364.252563,62.530495,397.406647,349.901733,66.852539,329.130676,349.914551,64.719978,273.013367,353.197693,58.098019,4
493,'2018/07/12 22:09:48:223',12,409.590637,403.935822,44.855179,478.91217,364.994751,62.566921,397.267303,350.436279,66.876549,328.91333,350.512207,64.74176,272.819366,353.829498,58.119453,4
494,'2018/07/12 22:09:48:279',12,409.195038,404.594971,44.89399,478.582947,365.589355,62.601181,396.887115,350.909851,66.900528,328.517151,350.979248,64.759293,272.52002,354.270508,58.134735,4
495,'2018/07/12 22:09:48:336',12,408.922241,404.664032,44.835464,478.54129,365.697754,62.584881,396.799713,351.132751,66.913765,328.409271,351.059509,64.784271,272.434845,354.243805,58.172073,4
496,'2018/07/12 22:09:48:392',12,408.445099,404.662811,44.768703,478.391113,365.606415,62.564747,396.51358,351.191162,66.911041,328.096069,351.140076,64.785812,272.268127,354.191864,58.181694,4
497,'2018/07/12 22:09:48:450',12,408.195892,404.762695,44.761803,478.0625,365.655579,62.569954,396.114502,351.292603,66.910667,327.705811,351.300934,64.779861,271.986969,354.262329,58.173103,4
498,'2018/07/12 22:09:48:506',12,408.248505,404.847137,44.753418,477.778412,365.778229,62.560051,395.716309,351.659912,66.900513,327.44342,351.506683,64.763229,271.889984,354.432007,58.159683,4
499,'2018/07/12 22:09:48:560',12,407.81012,404.968323,44.707909,477.816376,365.835632,62.543633,395.728394,351.681824,66.887909,327.511688,351.611145,64.754448,272.010193,354.527283,58.156357,4
500,'2018/07/12 22:09:48:617',12,406.906067,405.046021,44.632977,477.678467,365.728973,62.545986,395.61734,351.470825,66.886627,327.447876,351.482422,64.756744,272.110046,354.438599,58.166367,4
501,'2018/07/12 22:09:48:674',12,406.840942,404.906219,44.635002,477.29538,365.556335,62.564823,395.3125,351.294952,66.893463,327.133209,351.286499,64.760101,271.920288,354.233826,58.169518,4
502,'2018/07/12 22:10:02:740',13,535.395203,359.557007,49.864037,456.547241,358.181244,68.703468,383.298859,350.051208,71.594406,341.224487,355.864197,68.887794,287.806519,349.57019,62.175934,5
503,'2018/07/12 22:10:02:796',13,535.563354,360.555237,49.839344,457.250397,359.464661,68.683975,384.220245,351.443909,71.611404,341.848541,356.338684,68.89978,288.485535,350.20517,62.214909,5
504,'2018/07/12 22:10:02:852',13,536.803162,363.042358,49.813389,459.105072,362.378143,68.669563,386.242218,354.668762,71.638596,343.478546,358.327545,68.927666,290.037781,352.242737,62.263924,5
505,'2018/07/12 22:10:02:908',13,537.216309,364.017883,49.795914,459.689056,363.530945,68.650833,386.719055,355.62854,71.634155,343.831238,358.970398,68.920555,290.39679,352.922699,62.258869,5
506,'2018/07/12 22:10:02:966',13,536.935913,363.520935,49.843613,459.141968,362.634583,68.69046,386.135376,354.595825,71.649231,343.157715,358.446106,68.93679,289.794617,352.568787,62.255478,5
507,'2018/07/12 22:10:03:020',13,535.177856,360.093628,49.987267,456.370667,358.045227,68.807381,383.096375,349.984253,71.687317,340.72821,355.578949,68.994522,287.378174,349.975098,62.266674,5
508,'2018/07/12 22:10:03:076',13,534.433105,358.032471,50.058449,454.653168,355.530792,68.868561,381.451111,347.737427,71.694817,339.597412,354.60083,69.022537,285.960052,348.723755,62.25676,5
509,'2018/07/12 22:10:03:132',13,534.271484,357.819946,50.040768,454.41507,355.418243,68.858658,381.246002,347.641663,71.692947,339.215027,353.870361,69.02401,285.68219,348.270844,62.252995,5
510,'2018/07/12 22:10:03:184',13,535.161133,360.04837,49.90303,455.97522,358.112427,68.761322,382.947571,350.28656,71.657745,340.656738,355.532623,68.98336,286.992615,349.629272,62.24958,5
511,'2018/07/12 22:10:03:241',13,535.588318,361.837402,49.801445,457.092224,360.053833,68.690079,384.121704,351.931763,71.631531,341.581818,356.64502,68.958626,287.794464,350.701111,62.254654,5
512,'2018/07/12 22:10:03:299',13,535.410156,361.556854,49.809864,456.763489,359.538757,68.708748,383.751282,351.48999,71.63916,341.257965,356.186707,68.969109,287.427673,350.495117,62.254589,5
513,'2018/07/12 22:10:03:354',13,534.980713,358.983917,49.853645,455.059814,356.617065,68.776031,381.770203,348.466125,71.633377,339.743042,353.984436,68.991165,285.755493,348.969238,62.221664,5
514,'2018/07/12 22:10:03:412',13,534.56665,356.505951,49.804268,453.764679,354.955139,68.769264,380.131775,346.928955,71.610718,338.100769,351.307953,68.963654,283.960266,347.429138,62.163063,5
515,'2018/07/12 22:10:03:468',13,534.449158,357.186646,49.628559,454.429321,356.436951,68.628143,380.648743,348.347656,71.530098,338.651978,352.222778,68.885429,283.882751,347.9599,62.104645,5
516,'2018/07/12 22:10:03:525',13,534.741211,360.146088,49.225883,457.069458,360.922668,68.278412,383.355316,352.48465,71.330841,340.640503,354.966064,68.707756,285.140839,350.024719,61.997261,5
517,'2018/07/12 22:10:03:579',13,534.921143,360.693726,49.123688,457.73938,362.36499,68.185326,384.224731,354.258179,71.27494,341.075531,355.888489,68.652985,285.318787,350.786255,61.953251,5
518,'2018/07/12 22:10:03:636',13,535.171692,359.510498,49.091946,457.77536,361.88913,68.173843,384.043579,353.536499,71.255814,340.977203,355.140259,68.639961,284.864929,350.679718,61.926266,5
519,'2018/07/12 22:10:03:693',13,535.008545,358.342377,49.077045,457.397156,361.068878,68.190529,383.247253,352.461487,71.266769,340.253387,354.419678,68.658043,283.714447,350.21994,61.922894,5
520,'2018/07/12 22:10:03:748',13,534.300415,358.136169,49.080498,456.830475,361.203613,68.194977,382.538269,353.000336,71.29248,339.447449,354.821899,68.67981,282.695923,350.435425,61.945992,5
521,'2018/07/12 22:10:03:803',13,533.216248,358.82196,49.085266,455.424408,362.352112,68.181953,381.013641,354.205109,71.27832,337.87146,355.782959,68.64769,281.20517,351.154968,61.902611,5
522,'2018/07/12 22:10:03:860',13,531.181458,359.316681,49.141571,452.385193,363.289429,68.169594,377.408508,355.432922,71.216331,334.163696,356.925079,68.534546,277.32666,352.268982,61.720207,5
523,'2018/07/12 22:10:03:917',13,529.872559,358.949463,49.188824,451.007294,363.343964,68.14048,375.09848,355.723877,71.171867,331.277344,357.302185,68.452469,272.647827,353.060913,61.543659,5
524,'2018/07/12 22:10:03:972',13,530.479492,358.841858,49.083984,451.918304,363.394836,68.080338,375.373108,355.642639,71.14888,330.892151,357.164307,68.430367,270.589905,353.466614,61.479645,5
525,'2018/07/12 22:10:04:028',13,531.580139,358.469849,48.937943,454.03598,364.123413,67.966858,376.184631,356.178833,71.120346,331.223755,357.666382,68.409134,268.820435,354.351624,61.423325,5
526,'2018/07/12 22:10:04:083',13,530.391296,357.937134,48.927589,453.708984,364.811096,67.978226,375.724945,357.252869,71.19458,331.164246,358.706085,68.501175,267.159576,355.368469,61.528164,5
527,'2018/07/12 22:10:04:139',13,523.5271,355.324829,49.0709,448.470581,363.278564,68.160858,370.961365,355.755341,71.457199,326.167969,357.048798,68.819695,261.302185,353.874939,61.888523,5
528,'2018/07/12 22:10:04:195',13,519.60376,353.867157,49.146061,445.000854,361.458252,68.2313,367.807037,353.851929,71.523491,322.849945,355.497192,68.909348,258.383789,352.232849,61.985039,5
529,'2018/07/12 22:10:04:252',13,517.625671,353.926392,49.202156,443.900208,361.269836,68.221901,366.813324,353.249268,71.523125,321.90979,355.097107,68.922989,257.743988,351.649536,62.015839,5
530,'2018/07/12 22:10:04:309',13,516.450928,354.933258,49.246597,444.054077,361.767212,68.172516,367.081207,353.615967,71.502426,322.330322,355.447601,68.912598,258.144104,351.721619,62.036152,5
531,'2018/07/12 22:10:04:362',13,516.676392,355.892517,49.209431,444.660492,362.435364,68.127457,367.858185,354.183655,71.472595,323.343811,356.161224,68.884964,259.246948,352.160889,62.039333,5
532,'2018/07/12 22:10:04:419',13,518.957764,357.160156,49.197968,447.088379,363.015289,68.112053,370.467377,354.465332,71.451813,326.054565,356.407288,68.864655,262.095093,352.177673,62.025921,5
533,'2018/07/12 22:10:04:472',13,520.969177,357.234589,49.278835,448.919739,362.453979,68.150307,372.484375,353.901245,71.455566,328.160278,355.957642,68.86161,264.478027,351.616943,62.008377,5
534,'2018/07/12 22:10:04:525',13,521.684448,356.165405,49.407261,448.965332,360.519012,68.205467,372.691162,351.870026,71.426926,328.844574,354.684692,68.832222,265.642914,350.425446,61.944176,5
535,'2018/07/12 22:10:04:580',13,521.841003,355.072571,49.512764,448.069702,358.16687,68.256454,371.600159,349.534088,71.386482,328.635864,353.812866,68.808479,265.833984,349.671143,61.886459,5
